Id,Label,PersonID,AuthorFullName,AuthorName,Orcid,OpenAlexAuthorID,AuthorID,ResearcherID,Email
OA:A5036511652,"MOHAMMAD, REZA HABIBI",OA:A5036511652,"MOHAMMAD, REZA HABIBI",MOHAMMAD RH,,https://openalex.org/A5036511652,OA:A5036511652,,
OA:A5036538863,"DANIEL, HAN MING CHNG",OA:A5036538863,"DANIEL, HAN MING CHNG",DANIEL HMC,,https://openalex.org/A5036538863,OA:A5036538863,,
OA:A5036637733,TRI FEBRIANTI,OA:A5036637733,TRI FEBRIANTI,"FEBRIANTI, T.",,https://openalex.org/A5036637733,OA:A5036637733,,
OA:A5036642822,"LIBI, MILON",OA:A5036642822,"LIBI, MILON",LIBI M,,https://openalex.org/A5036642822,OA:A5036642822,,
OA:A5036647909,"DANIEL, M. QUAYE",OA:A5036647909,"DANIEL, M. QUAYE",DANIEL MQ,,https://openalex.org/A5036647909,OA:A5036647909,,
OA:A5036662769,"CHUN-SEON, LEE",OA:A5036662769,"CHUN-SEON, LEE",CHUN-SEON L,,https://openalex.org/A5036662769,OA:A5036662769,,
OA:A5036665648,PETER S. WHALEN,OA:A5036665648,PETER S. WHALEN,"WHALEN, P.",,https://openalex.org/A5036665648,OA:A5036665648,,
OA:A5036709565,"SEBASTIAN, SZAMBELAN",OA:A5036709565,"SEBASTIAN, SZAMBELAN",SEBASTIAN S,,https://openalex.org/A5036709565,OA:A5036709565,,
OA:A5036771139,"KELLEY, O’REILLY",OA:A5036771139,"KELLEY, O’REILLY",KELLEY O,,https://openalex.org/A5036771139,OA:A5036771139,,
OA:A5036816345,"FRANS, SUDIRJO",OA:A5036816345,"FRANS, SUDIRJO",FRANS S,,https://openalex.org/A5036816345,OA:A5036816345,,
OA:A5036973350,"JAY, EBBEN",OA:A5036973350,"JAY, EBBEN",JAY E,,https://openalex.org/A5036973350,OA:A5036973350,,
OA:A5036988580,"EUN-JU, SEO",OA:A5036988580,"EUN-JU, SEO",EUN-JU S,,https://openalex.org/A5036988580,OA:A5036988580,,
OA:A5037062336,ARLIZA ABDULLAH,OA:A5037062336,ARLIZA ABDULLAH,"ABDULLAH, A.",,https://openalex.org/A5037062336,OA:A5037062336,,
OA:A5037078256,"K., J. HUBBARD",OA:A5037078256,"K., J. HUBBARD",K. JH,,https://openalex.org/A5037078256,OA:A5037078256,,
OA:A5037164992,"EDWARD, L. NOWLIN",OA:A5037164992,"EDWARD, L. NOWLIN",EDWARD LN,,https://openalex.org/A5037164992,OA:A5037164992,,
OA:A5037201051,"ANTHONY, PECOTICH",OA:A5037201051,"ANTHONY, PECOTICH",ANTHONY P,,https://openalex.org/A5037201051,OA:A5037201051,,
OA:A5037222955,"ELISABETH, DEUTSKENS",OA:A5037222955,"ELISABETH, DEUTSKENS",ELISABETH D,,https://openalex.org/A5037222955,OA:A5037222955,,
OA:A5037310469,"REDA, MALAK",OA:A5037310469,"REDA, MALAK",REDA M,,https://openalex.org/A5037310469,OA:A5037310469,,
OA:A5037349913,"CAROL, SCOVOTTI",OA:A5037349913,"CAROL, SCOVOTTI",CAROL S,,https://openalex.org/A5037349913,OA:A5037349913,,
OA:A5037387782,"MARSHALL, SCHMINKE",OA:A5037387782,"MARSHALL, SCHMINKE",MARSHALL S,,https://openalex.org/A5037387782,OA:A5037387782,,
OA:A5037418745,"TIMNA, BRESSGOTT",OA:A5037418745,"TIMNA, BRESSGOTT",TIMNA B,,https://openalex.org/A5037418745,OA:A5037418745,,
OA:A5037434507,"CAROLYN, J. SICCAMA",OA:A5037434507,"CAROLYN, J. SICCAMA",CAROLYN JS,,https://openalex.org/A5037434507,OA:A5037434507,,
OA:A5037467033,"SAE, WOON PARK",OA:A5037467033,"SAE, WOON PARK",SAE WP,,https://openalex.org/A5037467033,OA:A5037467033,,
OA:A5037484643,"AFRINA, YASMIN",OA:A5037484643,"AFRINA, YASMIN",AFRINA Y,,https://openalex.org/A5037484643,OA:A5037484643,,
OA:A5037527352,"LAWRENCE, G. HREBINIAK",OA:A5037527352,"LAWRENCE, G. HREBINIAK",LAWRENCE GH,,https://openalex.org/A5037527352,OA:A5037527352,,
OA:A5037528486,TAHER M. GHAZAL,OA:A5037528486,TAHER M. GHAZAL,"GHAZAL, T.M.",,https://openalex.org/A5037528486,OA:A5037528486,,
OA:A5037530872,"GORDON, H.G. MCDOUGALL",OA:A5037530872,"GORDON, H.G. MCDOUGALL",GORDON HM,,https://openalex.org/A5037530872,OA:A5037530872,,
OA:A5037559897,"GIADA, PALAMARA",OA:A5037559897,"GIADA, PALAMARA",GIADA P,,https://openalex.org/A5037559897,OA:A5037559897,,
OA:A5037643710,"MICHELE, QUINTANO",OA:A5037643710,"MICHELE, QUINTANO",MICHELE Q,,https://openalex.org/A5037643710,OA:A5037643710,,
OA:A5037735246,"SETH, COCKRELL",OA:A5037735246,"SETH, COCKRELL",SETH C,,https://openalex.org/A5037735246,OA:A5037735246,,
OA:A5037842390,"BENAZIR, AHMED SIDDIQUI",OA:A5037842390,"BENAZIR, AHMED SIDDIQUI",BENAZIR AS,,https://openalex.org/A5037842390,OA:A5037842390,,
OA:A5037957112,"ANUJ, MEHROTRA",OA:A5037957112,"ANUJ, MEHROTRA",ANUJ M,,https://openalex.org/A5037957112,OA:A5037957112,,
OA:A5037963000,"DENNIS, A. PITTA",OA:A5037963000,"DENNIS, A. PITTA",DENNIS AP,,https://openalex.org/A5037963000,OA:A5037963000,,
OA:A5038002818,"MARYSE, MARPSAT",OA:A5038002818,"MARYSE, MARPSAT",MARYSE M,,https://openalex.org/A5038002818,OA:A5038002818,,
OA:A5038006897,"RAYMOND, W. LAFORGE",OA:A5038006897,"RAYMOND, W. LAFORGE",RAYMOND WL,,https://openalex.org/A5038006897,OA:A5038006897,,
OA:A5038012190,"SADAM, KHAWALDEH",OA:A5038012190,"SADAM, KHAWALDEH",SADAM K,,https://openalex.org/A5038012190,OA:A5038012190,,
OA:A5038064416,"DEBORAH, J. WEBB",OA:A5038064416,"DEBORAH, J. WEBB",DEBORAH JW,,https://openalex.org/A5038064416,OA:A5038064416,,
OA:A5038183453,"MIROSLAV, REBERNIK",OA:A5038183453,"MIROSLAV, REBERNIK",MIROSLAV R,,https://openalex.org/A5038183453,OA:A5038183453,,
OA:A5038297331,"SUSAN, A. CHESTEEN",OA:A5038297331,"SUSAN, A. CHESTEEN",SUSAN AC,,https://openalex.org/A5038297331,OA:A5038297331,,
OA:A5038338739,"ALICE, Y. KOLB",OA:A5038338739,"ALICE, Y. KOLB",ALICE YK,,https://openalex.org/A5038338739,OA:A5038338739,,
OA:A5038383535,"M, MUCHLAS",OA:A5038383535,"M, MUCHLAS",M M,,https://openalex.org/A5038383535,OA:A5038383535,,
OA:A5038443473,"MEGAMA, RGN",OA:A5038443473,"MEGAMA, RGN",MEGAMA R,,https://openalex.org/A5038443473,OA:A5038443473,,
OA:A5038510231,"JOHANNA, KLEWITZ",OA:A5038510231,"JOHANNA, KLEWITZ",JOHANNA K,,https://openalex.org/A5038510231,OA:A5038510231,,
OA:A5038517375,"CARL, OBERMILLER",OA:A5038517375,"CARL, OBERMILLER",CARL O,,https://openalex.org/A5038517375,OA:A5038517375,,
OA:A5038549160,"AMY, FISH",OA:A5038549160,"AMY, FISH",AMY F,,https://openalex.org/A5038549160,OA:A5038549160,,
OA:A5038595502,RAGHED IBRAHIM ESMAEEL,OA:A5038595502,RAGHED IBRAHIM ESMAEEL,"ESMAEEL, R.I.",,https://openalex.org/A5038595502,OA:A5038595502,,
OA:A5038616339,"GARY, L. LILIEN",OA:A5038616339,"GARY, L. LILIEN",GARY LL,,https://openalex.org/A5038616339,OA:A5038616339,,
OA:A5038622795,"DANIEL, A. GRUBER",OA:A5038622795,"DANIEL, A. GRUBER",DANIEL AG,,https://openalex.org/A5038622795,OA:A5038622795,,
OA:A5038686515,"ELIZABETH, STUBBLEFIELD LOUCKS",OA:A5038686515,"ELIZABETH, STUBBLEFIELD LOUCKS",ELIZABETH SL,,https://openalex.org/A5038686515,OA:A5038686515,,
OA:A5038718885,"MUNSUNG, RHEE",OA:A5038718885,"MUNSUNG, RHEE",MUNSUNG R,,https://openalex.org/A5038718885,OA:A5038718885,,
OA:A5038727864,"EVERETT, M. ROGERS",OA:A5038727864,"EVERETT, M. ROGERS",EVERETT MR,,https://openalex.org/A5038727864,OA:A5038727864,,
OA:A5038740685,"PHYLLIS, A. MASON",OA:A5038740685,"PHYLLIS, A. MASON",PHYLLIS AM,,https://openalex.org/A5038740685,OA:A5038740685,,
OA:A5038752703,"JOANNE, M. KLEBBA",OA:A5038752703,"JOANNE, M. KLEBBA",JOANNE MK,,https://openalex.org/A5038752703,OA:A5038752703,,
OA:A5038817029,"DALE, F. DUHAN",OA:A5038817029,"DALE, F. DUHAN",DALE FD,,https://openalex.org/A5038817029,OA:A5038817029,,
OA:A5038886989,"JAFAR, OJRA",OA:A5038886989,"JAFAR, OJRA",JAFAR O,,https://openalex.org/A5038886989,OA:A5038886989,,
OA:A5038898441,"MARCO, VALERI",OA:A5038898441,"MARCO, VALERI",MARCO V,,https://openalex.org/A5038898441,OA:A5038898441,,
OA:A5038957075,"DENNIS, M. GARVIS",OA:A5038957075,"DENNIS, M. GARVIS",DENNIS MG,,https://openalex.org/A5038957075,OA:A5038957075,,
OA:A5038960164,"SOMA, GANTIKA",OA:A5038960164,"SOMA, GANTIKA",SOMA G,,https://openalex.org/A5038960164,OA:A5038960164,,
OA:A5038968622,"ROY, ROTHWELL",OA:A5038968622,"ROY, ROTHWELL",ROY R,,https://openalex.org/A5038968622,OA:A5038968622,,
OA:A5038972320,"MARTA, WOSINSKA",OA:A5038972320,"MARTA, WOSINSKA",MARTA W,,https://openalex.org/A5038972320,OA:A5038972320,,
OA:A5039008657,"KAHKASHA, WAHAB",OA:A5039008657,"KAHKASHA, WAHAB",KAHKASHA W,,https://openalex.org/A5039008657,OA:A5039008657,,
OA:A5039010340,"FRANK, TIAN XIE",OA:A5039010340,"FRANK, TIAN XIE",FRANK TX,,https://openalex.org/A5039010340,OA:A5039010340,,
OA:A5039055054,"ELAINE, MOSAKOWSKI",OA:A5039055054,"ELAINE, MOSAKOWSKI",ELAINE M,,https://openalex.org/A5039055054,OA:A5039055054,,
OA:A5039075537,"HARRY, EKTEBANG",OA:A5039075537,"HARRY, EKTEBANG",HARRY E,,https://openalex.org/A5039075537,OA:A5039075537,,
OA:A5039079437,"RHONA, KYOMUHENDO",OA:A5039079437,"RHONA, KYOMUHENDO",RHONA K,,https://openalex.org/A5039079437,OA:A5039079437,,
OA:A5039096653,"PETRONELA, CRISTINA SIMION",OA:A5039096653,"PETRONELA, CRISTINA SIMION",PETRONELA CS,,https://openalex.org/A5039096653,OA:A5039096653,,
OA:A5039127323,"LEOPOLDO, A. GEMOETS",OA:A5039127323,"LEOPOLDO, A. GEMOETS",LEOPOLDO AG,,https://openalex.org/A5039127323,OA:A5039127323,,
OA:A5039187997,"ANITA, MIRCHANDANI",OA:A5039187997,"ANITA, MIRCHANDANI",ANITA M,,https://openalex.org/A5039187997,OA:A5039187997,,
OA:A5039270232,"YASMINA, EL AMINE",OA:A5039270232,"YASMINA, EL AMINE",YASMINA EA,,https://openalex.org/A5039270232,OA:A5039270232,,
OA:A5039289765,"ERRY, SUNARYA",OA:A5039289765,"ERRY, SUNARYA",ERRY S,,https://openalex.org/A5039289765,OA:A5039289765,,
OA:A5039416458,"SARIT, MOLDOVAN",OA:A5039416458,"SARIT, MOLDOVAN",SARIT M,,https://openalex.org/A5039416458,OA:A5039416458,,
OA:A5039424628,"YASEMIN, ATINC",OA:A5039424628,"YASEMIN, ATINC",YASEMIN A,,https://openalex.org/A5039424628,OA:A5039424628,,
OA:A5039521025,"PHONG, THAI LE",OA:A5039521025,"PHONG, THAI LE",PHONG TL,,https://openalex.org/A5039521025,OA:A5039521025,,
OA:A5039578202,"DANIEL, KOMLA GAMETI",OA:A5039578202,"DANIEL, KOMLA GAMETI",DANIEL KG,,https://openalex.org/A5039578202,OA:A5039578202,,
OA:A5039588277,"DIFFERENCE, XITSHEMBHISO CHAUKE",OA:A5039588277,"DIFFERENCE, XITSHEMBHISO CHAUKE",DIFFERENCE XC,,https://openalex.org/A5039588277,OA:A5039588277,,
OA:A5039642929,"BENN, R. KONSYNSKI",OA:A5039642929,"BENN, R. KONSYNSKI",BENN RK,,https://openalex.org/A5039642929,OA:A5039642929,,
OA:A5039702039,"CHRISTINA, T. FONG",OA:A5039702039,"CHRISTINA, T. FONG",CHRISTINA TF,,https://openalex.org/A5039702039,OA:A5039702039,,
OA:A5039722135,"MEI-HSING, LIN",OA:A5039722135,"MEI-HSING, LIN",MEI-HSING L,,https://openalex.org/A5039722135,OA:A5039722135,,
OA:A5039723337,"RAMONA, K. Z. HECK",OA:A5039723337,"RAMONA, K. Z. HECK",RAMONA KZH,,https://openalex.org/A5039723337,OA:A5039723337,,
OA:A5039825848,"WILLIAM, N. TRUMBULL",OA:A5039825848,"WILLIAM, N. TRUMBULL",WILLIAM NT,,https://openalex.org/A5039825848,OA:A5039825848,,
OA:A5039850960,"MICHAEL, J. TIPPINS",OA:A5039850960,"MICHAEL, J. TIPPINS",MICHAEL JT,,https://openalex.org/A5039850960,OA:A5039850960,,
OA:A5039876659,"LAURA, RAASKA",OA:A5039876659,"LAURA, RAASKA",LAURA R,,https://openalex.org/A5039876659,OA:A5039876659,,
OA:A5039920565,"STEFAN, DECUYPER",OA:A5039920565,"STEFAN, DECUYPER",STEFAN D,,https://openalex.org/A5039920565,OA:A5039920565,,
OA:A5039939516,"MARYAM, HAGHIGHI KHAH",OA:A5039939516,"MARYAM, HAGHIGHI KHAH",MARYAM HK,,https://openalex.org/A5039939516,OA:A5039939516,,
OA:A5040019273,"JOHN, E. CLARKIN",OA:A5040019273,"JOHN, E. CLARKIN",JOHN EC,,https://openalex.org/A5040019273,OA:A5040019273,,
OA:A5040053600,"CLAIRE, DINAN",OA:A5040053600,"CLAIRE, DINAN",CLAIRE D,,https://openalex.org/A5040053600,OA:A5040053600,,
OA:A5040086389,"EWA, BARANOWSKA‐PROKOP",OA:A5040086389,"EWA, BARANOWSKA‐PROKOP",EWA B,,https://openalex.org/A5040086389,OA:A5040086389,,
OA:A5040091023,"JOHN, L. NAMAN",OA:A5040091023,"JOHN, L. NAMAN",JOHN LN,,https://openalex.org/A5040091023,OA:A5040091023,,
OA:A5040154386,"SARAH, RACHAEL LIVSCHITZ",OA:A5040154386,"SARAH, RACHAEL LIVSCHITZ",SARAH RL,,https://openalex.org/A5040154386,OA:A5040154386,,
OA:A5040200585,"KEN, EUSKE",OA:A5040200585,"KEN, EUSKE",KEN E,,https://openalex.org/A5040200585,OA:A5040200585,,
OA:A5040241580,"FARIDA, RATNA DEWI",OA:A5040241580,"FARIDA, RATNA DEWI",FARIDA RD,,https://openalex.org/A5040241580,OA:A5040241580,,
OA:A5040309286,"G., H. TOMKIN",OA:A5040309286,"G., H. TOMKIN",G. HT,,https://openalex.org/A5040309286,OA:A5040309286,,
OA:A5040334867,"ESPEN, GRESSETVOLD",OA:A5040334867,"ESPEN, GRESSETVOLD",ESPEN G,,https://openalex.org/A5040334867,OA:A5040334867,,
OA:A5040342403,"GENEVIEVE, SEDALO",OA:A5040342403,"GENEVIEVE, SEDALO",GENEVIEVE S,,https://openalex.org/A5040342403,OA:A5040342403,,
OA:A5040355039,JOHN EIDER VASQUEZ,OA:A5040355039,JOHN EIDER VASQUEZ,"VASQUEZ, J.E.",,https://openalex.org/A5040355039,OA:A5040355039,,
OA:A5040378031,"DO, KHOI NGUYEN",OA:A5040378031,"DO, KHOI NGUYEN",DO KN,,https://openalex.org/A5040378031,OA:A5040378031,,
OA:A5040416384,"ANUPAM, JAJU",OA:A5040416384,"ANUPAM, JAJU",ANUPAM J,,https://openalex.org/A5040416384,OA:A5040416384,,
OA:A5040520518,"ANDREW, V. SHIPILOV",OA:A5040520518,"ANDREW, V. SHIPILOV",ANDREW VS,,https://openalex.org/A5040520518,OA:A5040520518,,
OA:A5040557858,"NENG-HSUN, FAN",OA:A5040557858,"NENG-HSUN, FAN",NENG-HSUN F,,https://openalex.org/A5040557858,OA:A5040557858,,
OA:A5040566539,"JOSEPH, F. ROCERETO",OA:A5040566539,"JOSEPH, F. ROCERETO",JOSEPH FR,,https://openalex.org/A5040566539,OA:A5040566539,,
OA:A5040607039,"IGOR, KALINIC",OA:A5040607039,"IGOR, KALINIC",IGOR K,,https://openalex.org/A5040607039,OA:A5040607039,,
OA:A5040619267,"JENNY, POOLTON",OA:A5040619267,"JENNY, POOLTON",JENNY P,,https://openalex.org/A5040619267,OA:A5040619267,,
OA:A5040679608,"FRAN, H. NORRIS",OA:A5040679608,"FRAN, H. NORRIS",FRAN HN,,https://openalex.org/A5040679608,OA:A5040679608,,
OA:A5040738362,"ISABELL, M. WELPE",OA:A5040738362,"ISABELL, M. WELPE",ISABELL MW,,https://openalex.org/A5040738362,OA:A5040738362,,
OA:A5040795779,"YUKO, KAMISHIMA",OA:A5040795779,"YUKO, KAMISHIMA",YUKO K,,https://openalex.org/A5040795779,OA:A5040795779,,
OA:A5040827211,"ALBERIC, PATER",OA:A5040827211,"ALBERIC, PATER",ALBERIC P,,https://openalex.org/A5040827211,OA:A5040827211,,
OA:A5040835018,"OYEDELE, OLA OLUSEGUN",OA:A5040835018,"OYEDELE, OLA OLUSEGUN",OYEDELE OO,,https://openalex.org/A5040835018,OA:A5040835018,,
OA:A5040851382,"GEMECHU, ABDISSA SHUREMO",OA:A5040851382,"GEMECHU, ABDISSA SHUREMO",GEMECHU AS,,https://openalex.org/A5040851382,OA:A5040851382,,
OA:A5040884148,"SHAIKE, MAROM",OA:A5040884148,"SHAIKE, MAROM",SHAIKE M,,https://openalex.org/A5040884148,OA:A5040884148,,
OA:A5040925839,"THOMAS, F. MCILWAIN",OA:A5040925839,"THOMAS, F. MCILWAIN",THOMAS FM,,https://openalex.org/A5040925839,OA:A5040925839,,
OA:A5041105346,"CHARLES, EGERT",OA:A5041105346,"CHARLES, EGERT",CHARLES E,,https://openalex.org/A5041105346,OA:A5041105346,,
OA:A5041135189,"CHRISTOPHER, KRONENBERG",OA:A5041135189,"CHRISTOPHER, KRONENBERG",CHRISTOPHER K,,https://openalex.org/A5041135189,OA:A5041135189,,
OA:A5041140043,"ERIC, P. JACK",OA:A5041140043,"ERIC, P. JACK",ERIC PJ,,https://openalex.org/A5041140043,OA:A5041140043,,
OA:A5041158727,"KIRSTEN, STOWERS",OA:A5041158727,"KIRSTEN, STOWERS",KIRSTEN S,,https://openalex.org/A5041158727,OA:A5041158727,,
OA:A5041272731,"TON, VAN DER WIELE",OA:A5041272731,"TON, VAN DER WIELE",TON VDW,,https://openalex.org/A5041272731,OA:A5041272731,,
OA:A5041301700,"HOLGER, BONUS",OA:A5041301700,"HOLGER, BONUS",HOLGER B,,https://openalex.org/A5041301700,OA:A5041301700,,
OA:A5041312424,"DHRUV, K. SETHI",OA:A5041312424,"DHRUV, K. SETHI",DHRUV KS,,https://openalex.org/A5041312424,OA:A5041312424,,
OA:A5041331637,"JEFF, VANEVENHOVEN",OA:A5041331637,"JEFF, VANEVENHOVEN",JEFF V,,https://openalex.org/A5041331637,OA:A5041331637,,
OA:A5041489805,"RUSSELL, K.H. CHING",OA:A5041489805,"RUSSELL, K.H. CHING",RUSSELL KC,,https://openalex.org/A5041489805,OA:A5041489805,,
OA:A5041541207,"JEFFREY, L. GODWIN",OA:A5041541207,"JEFFREY, L. GODWIN",JEFFREY LG,,https://openalex.org/A5041541207,OA:A5041541207,,
OA:A5041575556,"NICOLE, M. TRAXEL",OA:A5041575556,"NICOLE, M. TRAXEL",NICOLE MT,,https://openalex.org/A5041575556,OA:A5041575556,,
OA:A5041596598,"DANIELLE, MC CARTAN-QUINN",OA:A5041596598,"DANIELLE, MC CARTAN-QUINN",DANIELLE MC,,https://openalex.org/A5041596598,OA:A5041596598,,
OA:A5041631198,"VERONICA, GUSTAVSSON",OA:A5041631198,"VERONICA, GUSTAVSSON",VERONICA G,,https://openalex.org/A5041631198,OA:A5041631198,,
OA:A5041667079,"CYNTHIA, O'REGAN",OA:A5041667079,"CYNTHIA, O'REGAN",CYNTHIA O,,https://openalex.org/A5041667079,OA:A5041667079,,
OA:A5041735548,"PAULINE, ASH RAY",OA:A5041735548,"PAULINE, ASH RAY",PAULINE AR,,https://openalex.org/A5041735548,OA:A5041735548,,
OA:A5041754002,"PIER, A. ABETTI",OA:A5041754002,"PIER, A. ABETTI",PIER AA,,https://openalex.org/A5041754002,OA:A5041754002,,
OA:A5041768556,CHICKERY J. KASOUF,OA:A5041768556,CHICKERY J. KASOUF,"KASOUF, C.J.",,https://openalex.org/A5041768556,OA:A5041768556,,
OA:A5041805438,"BEV, HULBERT",OA:A5041805438,"BEV, HULBERT",BEV H,,https://openalex.org/A5041805438,OA:A5041805438,,
OA:A5041810550,"SHAUN, MCQUITTY",OA:A5041810550,"SHAUN, MCQUITTY",SHAUN M,,https://openalex.org/A5041810550,OA:A5041810550,,
OA:A5041826509,"ARNOLD, VERBEEK",OA:A5041826509,"ARNOLD, VERBEEK",ARNOLD V,,https://openalex.org/A5041826509,OA:A5041826509,,
OA:A5041842652,"PHILIPP, REICHHART",OA:A5041842652,"PHILIPP, REICHHART",PHILIPP R,,https://openalex.org/A5041842652,OA:A5041842652,,
OA:A5041848960,"SHINGAIRAI, GRACE MASANGO",OA:A5041848960,"SHINGAIRAI, GRACE MASANGO",SHINGAIRAI GM,,https://openalex.org/A5041848960,OA:A5041848960,,
OA:A5041876989,"LISA, WYLER",OA:A5041876989,"LISA, WYLER",LISA W,,https://openalex.org/A5041876989,OA:A5041876989,,
OA:A5041940610,"DEBBIE, HARRISON",OA:A5041940610,"DEBBIE, HARRISON",DEBBIE H,,https://openalex.org/A5041940610,OA:A5041940610,,
OA:A5041976566,"METTE, MØNSTED",OA:A5041976566,"METTE, MØNSTED",METTE M,,https://openalex.org/A5041976566,OA:A5041976566,,
OA:A5041980741,"ALEXANDRA, L. ANNA",OA:A5041980741,"ALEXANDRA, L. ANNA",ALEXANDRA LA,,https://openalex.org/A5041980741,OA:A5041980741,,
OA:A5041981642,"PHIL, BRETHERTON",OA:A5041981642,"PHIL, BRETHERTON",PHIL B,,https://openalex.org/A5041981642,OA:A5041981642,,
OA:A5042013097,"SAMUEL, BENDAHAN",OA:A5042013097,"SAMUEL, BENDAHAN",SAMUEL B,,https://openalex.org/A5042013097,OA:A5042013097,,
OA:A5042031123,"C., JAY LAMBE",OA:A5042031123,"C., JAY LAMBE",C. JL,,https://openalex.org/A5042031123,OA:A5042031123,,
OA:A5042033452,"ANNE-CHRISTIN, KRAMER",OA:A5042033452,"ANNE-CHRISTIN, KRAMER",ANNE-CHRISTIN K,,https://openalex.org/A5042033452,OA:A5042033452,,
OA:A5042044341,"CARLA, S. PRATER",OA:A5042044341,"CARLA, S. PRATER",CARLA SP,,https://openalex.org/A5042044341,OA:A5042044341,,
OA:A5042065859,"ERIC, SHIH",OA:A5042065859,"ERIC, SHIH",ERIC S,,https://openalex.org/A5042065859,OA:A5042065859,,
OA:A5042067227,"KENNETH, J. HATTEN",OA:A5042067227,"KENNETH, J. HATTEN",KENNETH JH,,https://openalex.org/A5042067227,OA:A5042067227,,
OA:A5042152788,"BJORN, VROOMEN",OA:A5042152788,"BJORN, VROOMEN",BJORN V,,https://openalex.org/A5042152788,OA:A5042152788,,
OA:A5042181232,"FIRDAUS, MOHD SAAT",OA:A5042181232,"FIRDAUS, MOHD SAAT",FIRDAUS MS,,https://openalex.org/A5042181232,OA:A5042181232,,
OA:A5042189781,"KEITH, GOFFIN",OA:A5042189781,"KEITH, GOFFIN",KEITH G,,https://openalex.org/A5042189781,OA:A5042189781,,
OA:A5042223903,"JASBIR, DHALIWAL",OA:A5042223903,"JASBIR, DHALIWAL",JASBIR D,,https://openalex.org/A5042223903,OA:A5042223903,,
OA:A5042250822,"ANDRE, CROPPENSTEDT",OA:A5042250822,"ANDRE, CROPPENSTEDT",ANDRE C,,https://openalex.org/A5042250822,OA:A5042250822,,
OA:A5042335916,"DANUTA, DE GROSBOIS",OA:A5042335916,"DANUTA, DE GROSBOIS",DANUTA DG,,https://openalex.org/A5042335916,OA:A5042335916,,
OA:A5042391578,"ORIE, BEREZAN",OA:A5042391578,"ORIE, BEREZAN",ORIE B,,https://openalex.org/A5042391578,OA:A5042391578,,
OA:A5042413499,"ARJUN, CHAUDHURI",OA:A5042413499,"ARJUN, CHAUDHURI",ARJUN C,,https://openalex.org/A5042413499,OA:A5042413499,,
OA:A5042482166,"STEFANIA, ZERBINATI",OA:A5042482166,"STEFANIA, ZERBINATI",STEFANIA Z,,https://openalex.org/A5042482166,OA:A5042482166,,
OA:A5042519820,"SHIDQY, FAUZAN",OA:A5042519820,"SHIDQY, FAUZAN",SHIDQY F,,https://openalex.org/A5042519820,OA:A5042519820,,
OA:A5042617013,M. ARIZA EKA YUSENDRA,OA:A5042617013,M. ARIZA EKA YUSENDRA,"ARIZA EKA YUSENDRA, M.",,https://openalex.org/A5042617013,OA:A5042617013,,
OA:A5042673700,"JUDITH, A. KOLB",OA:A5042673700,"JUDITH, A. KOLB",JUDITH AK,,https://openalex.org/A5042673700,OA:A5042673700,,
OA:A5042687010,MOHAMAD TAGHI TOGHRAEE,OA:A5042687010,MOHAMAD TAGHI TOGHRAEE,"TOGHRAEE, M.T.",,https://openalex.org/A5042687010,OA:A5042687010,,
OA:A5042737309,"IM, PANHA",OA:A5042737309,"IM, PANHA",IM P,,https://openalex.org/A5042737309,OA:A5042737309,,
OA:A5042751684,"ASHRAF, ELNASHAR",OA:A5042751684,"ASHRAF, ELNASHAR",ASHRAF E,,https://openalex.org/A5042751684,OA:A5042751684,,
OA:A5042761321,최영근,OA:A5042761321,최영근,최영근,,https://openalex.org/A5042761321,OA:A5042761321,,
OA:A5042779461,"TERRENA, HOOPER",OA:A5042779461,"TERRENA, HOOPER",TERRENA H,,https://openalex.org/A5042779461,OA:A5042779461,,
OA:A5042799465,"RICHARD, J. PECH",OA:A5042799465,"RICHARD, J. PECH",RICHARD JP,,https://openalex.org/A5042799465,OA:A5042799465,,
OA:A5042862231,"ALDOR, LANCTOT",OA:A5042862231,"ALDOR, LANCTOT",ALDOR L,,https://openalex.org/A5042862231,OA:A5042862231,,
OA:A5042902516,"SHAMEEN, PRASHANTHAM",OA:A5042902516,"SHAMEEN, PRASHANTHAM",SHAMEEN P,,https://openalex.org/A5042902516,OA:A5042902516,,
OA:A5042909821,"ANNA, MARIA CONTRI",OA:A5042909821,"ANNA, MARIA CONTRI",ANNA MC,,https://openalex.org/A5042909821,OA:A5042909821,,
OA:A5042937564,"ANUSREE, MITRA",OA:A5042937564,"ANUSREE, MITRA",ANUSREE M,,https://openalex.org/A5042937564,OA:A5042937564,,
OA:A5043024599,"CHERYL, COLLEN BELFORD",OA:A5043024599,"CHERYL, COLLEN BELFORD",CHERYL CB,,https://openalex.org/A5043024599,OA:A5043024599,,
OA:A5043071084,"RONALD, BECKERS",OA:A5043071084,"RONALD, BECKERS",RONALD B,,https://openalex.org/A5043071084,OA:A5043071084,,
OA:A5043098247,"IVAN, C. AROKIAM",OA:A5043098247,"IVAN, C. AROKIAM",IVAN CA,,https://openalex.org/A5043098247,OA:A5043098247,,
OA:A5043169339,"EDMUND, DANQUAH",OA:A5043169339,"EDMUND, DANQUAH",EDMUND D,,https://openalex.org/A5043169339,OA:A5043169339,,
OA:A5043186519,"ARASH, GOLNAM",OA:A5043186519,"ARASH, GOLNAM",ARASH G,,https://openalex.org/A5043186519,OA:A5043186519,,
